num_proc, num_proc_row, num_proc_col, block_size, mat_A_rows, mat_A_cols, mat_B_rows, mat_B_cols, gflops, elapsed_time, max_diff, max_rel_diff
6, 3, 2, 32, 3000, 156, 156, 3000, 6.005656, 467.559225, 0.000000, 0.000000e+00
6, 3, 2, 32, 5000, 5000, 5000, 5000, 6.475157, 38609.100298, 0.000000, 0.000000e+00
6, 3, 2, 32, 5000, 32, 32, 5000, 3.096578, 516.699333, 0.000000, 0.000000e+00
6, 3, 2, 32, 5000, 64, 64, 5000, 6.132765, 521.787507, 0.000000, 0.000000e+00
6, 3, 2, 32, 5000, 128, 128, 5000, 7.747581, 826.064264, 0.000000, 0.000000e+00
6, 3, 2, 32, 5000, 156, 156, 5000, 6.537518, 1193.113307, 0.000000, 0.000000e+00
6, 3, 2, 32, 8000, 8000, 8000, 8000, 3.868642, 264692.333354, 0.000000, 0.000000e+00
6, 3, 2, 32, 8000, 32, 32, 8000, 3.153357, 1298.933326, 0.000000, 0.000000e+00
6, 3, 2, 32, 8000, 64, 64, 8000, 6.485143, 1263.194907, 0.000000, 0.000000e+00
6, 3, 2, 32, 8000, 128, 128, 8000, 7.491034, 2187.148007, 0.000000, 0.000000e+00
6, 3, 2, 32, 8000, 156, 156, 8000, 6.506401, 3068.977662, 0.000000, 0.000000e+00
6, 3, 2, 32, 10000, 10000, 10000, 10000, 6.348099, 315054.958287, 0.000000, 0.000000e+00
6, 3, 2, 32, 10000, 32, 32, 10000, 3.238860, 1976.003761, 0.000000, 0.000000e+00
6, 3, 2, 32, 10000, 64, 64, 10000, 6.415151, 1995.276646, 0.000000, 0.000000e+00
6, 3, 2, 32, 10000, 128, 128, 10000, 7.787306, 3287.401116, 0.000000, 0.000000e+00
6, 3, 2, 32, 10000, 156, 156, 10000, 6.960374, 4482.517663, 0.000000, 0.000000e+00
8, 4, 2, 32, 50, 50, 50, 50, 0.041486, 6.026077, 0.000000, 0.000000e+00
8, 4, 2, 32, 50, 32, 32, 50, 0.030037, 5.326761, 0.000000, 0.000000e+00
8, 4, 2, 32, 50, 64, 64, 50, 0.051529, 6.210048, 0.000000, 0.000000e+00
8, 4, 2, 32, 50, 128, 128, 50, 0.114548, 5.587201, 0.000000, 0.000000e+00
8, 4, 2, 32, 50, 156, 156, 50, 0.141931, 5.495627, 0.000000, 0.000000e+00
8, 4, 2, 32, 100, 100, 100, 100, 0.285243, 7.011557, 0.000000, 0.000000e+00
8, 4, 2, 32, 100, 32, 32, 100, 0.123911, 5.164990, 0.000000, 0.000000e+00
8, 4, 2, 32, 100, 64, 64, 100, 0.216436, 5.913988, 0.000000, 0.000000e+00
8, 4, 2, 32, 100, 128, 128, 100, 0.394939, 6.482020, 0.000000, 0.000000e+00
8, 4, 2, 32, 100, 156, 156, 100, 0.436544, 7.147042, 0.000000, 0.000000e+00
8, 4, 2, 32, 500, 500, 500, 500, 5.222969, 47.865497, 0.000000, 0.000000e+00
8, 4, 2, 32, 500, 32, 32, 500, 1.224232, 13.069417, 0.000000, 0.000000e+00
8, 4, 2, 32, 500, 64, 64, 500, 2.143315, 14.930142, 0.000000, 0.000000e+00
8, 4, 2, 32, 500, 128, 128, 500, 3.648835, 17.539847, 0.000000, 0.000000e+00
